"","id_pedido","id_cliente","id_produto","valor_venda","quantidade_venda","custo_envio"
"6833","MX-2013-110828","VM-21685","TEC-AC-10002308",375.4,5,50.08
"6834","MX-2013-158701","CM-12235","TEC-CO-10001037",473.9502,5,50.07
"6835","ES-2014-4067367","TB-21250","OFF-AR-10001418",240.3,9,50.07
"6836","US-2014-166037","CL-12700","TEC-AC-10002800",449.91,9,50.07
"6837","MX-2011-120418","PS-19045","OFF-AP-10003834",760.2,2,50.06
"6838","ES-2011-2337809","TB-21250","FUR-BO-10000728",439.452,4,50.05
"6839","IN-2011-57144","SB-20170","OFF-ST-10003256",189.96,4,50.04
"6840","IT-2011-4381191","GD-14590","TEC-MA-10002771",747.3,5,50.03
"6841","IN-2014-21731","CS-12175","FUR-BO-10001501",1236.42,3,50.03
"6842","IN-2013-29340","AH-10690","TEC-MA-10002871",236.1,2,50.02
"6843","IN-2013-27695","CS-11845","FUR-TA-10000434",267.09,1,50.01
"6844","IN-2014-75379","JB-15925","FUR-CH-10001664",486.09,3,50.01
"6845","IR-2013-3510","CS-2460","FUR-SAF-10001793",459,1,50
"6846","IT-2013-3435780","CM-12235","OFF-ST-10003785",356.238,2,49.98
"6847","IN-2011-74490","PS-19045","FUR-FU-10004876",344.61,3,49.98
"6848","US-2012-147242","EH-13765","OFF-PA-10003039",278.82,9,49.95
"6849","IN-2013-63486","NB-18655","FUR-CH-10003692",1021.14,6,49.93
"6850","CA-2013-158834","TW-21025","TEC-PH-10001254",203.184,2,49.93
"6851","ES-2011-1043483","SR-20425","TEC-PH-10003847",439.56,6,49.92
"6852","IN-2014-13051","LF-17185","TEC-MA-10003441",628.2,2,49.92
"6853","ID-2012-79551","BN-11470","TEC-AC-10002533",303.69,5,49.9
"6854","IN-2012-79936","ML-17410","TEC-MA-10004059",916.11,3,49.9
"6855","PL-2011-9920","JD-5790","OFF-FEL-10001865",272.76,2,49.9
"6856","ES-2011-3128239","Co-12640","TEC-AC-10001100",370.98,3,49.88
"6857","IN-2014-28234","TS-21340","TEC-CO-10000778",340.08,2,49.87
"6858","ID-2012-48100","EB-13870","TEC-AC-10003753",273.321,2,49.86
"6859","SF-2013-6530","LT-6765","TEC-SAM-10001131",636.24,1,49.86
"6860","EZ-2014-7050","BD-1560","FUR-DEF-10000346",880.8,8,49.85
"6861","MX-2013-145723","ON-18715","FUR-BO-10000087",396.4,4,49.85
"6862","IN-2014-28192","JW-16075","TEC-CO-10003448",294.3,2,49.84
"6863","ID-2013-69247","KH-16360","FUR-FU-10000921",235.71,6,49.82
"6864","CA-2012-109512","LF-17185","OFF-ST-10000689",563.4,4,49.81
"6865","MX-2013-158085","JK-15640","TEC-CO-10000395",850.9872,5,49.8
"6866","MZ-2011-8050","CS-2505","FUR-IKE-10000649",364.74,1,49.8
"6867","IN-2012-73874","FC-14245","OFF-ST-10004226",549.24,4,49.79
"6868","IN-2014-23929","DK-13090","OFF-ST-10001753",244.5,5,49.79
"6869","ES-2014-5791774","PW-19030","TEC-CO-10000405",318.03,1,49.78
"6870","CA-2014-144848","DS-13030","OFF-SU-10000646",240.37,1,49.78
"6871","SA-2014-2680","JL-5235","FUR-DAN-10003065",362.4,1,49.78
"6872","IN-2012-79649","MK-17905","TEC-PH-10004554",692.718,5,49.77
"6873","ES-2012-1023382","NB-18655","TEC-CO-10000500",379.08,2,49.76
"6874","MX-2013-102869","DP-13390","TEC-PH-10003932",445.28,4,49.75
"6875","CA-2013-123666","SP-20545","OFF-ST-10001522",459.95,5,49.75
"6876","MX-2014-165386","LB-16795","FUR-CH-10003559",211.3,5,49.74
"6877","ES-2014-3632460","JJ-15760","FUR-CH-10004506",380.16,5,49.72
"6878","IT-2014-4809782","AG-10330","TEC-PH-10000258",528.66,3,49.72
"6879","ID-2013-33967","AR-10345","FUR-CH-10001752",348.429,5,49.72
"6880","IN-2013-62205","TP-21415","TEC-PH-10004559",369.45,3,49.72
"6881","ID-2011-77192","RP-19270","FUR-BO-10003408",567.6,5,49.7
"6882","IN-2014-44236","JK-16090","TEC-PH-10004200",523.98,3,49.7
"6883","ID-2014-84269","BE-11455","FUR-CH-10004026",329.76,4,49.7
"6884","MX-2011-128699","SZ-20035","FUR-BO-10001946",332.28,3,49.69
"6885","MX-2013-157735","KD-16615","FUR-CH-10002547",244.56,4,49.68
"6886","KE-2014-4470","JH-5985","TEC-OKI-10003221",480.24,4,49.68
"6887","MX-2014-112585","EG-13900","OFF-BI-10001533",361.68,11,49.66
"6888","MX-2014-166849","BW-11065","FUR-CH-10001634",446.4,5,49.66
"6889","ES-2011-2314308","HF-14995","TEC-MA-10002779",354.15,3,49.65
"6890","MX-2013-144113","RD-19810","TEC-CO-10004481",256.52592,2,49.63
"6891","RS-2014-7500","EM-4200","TEC-SHA-10002753",333.6,2,49.63
"6892","ID-2014-31237","EM-13960","FUR-CH-10004447",1612.872,12,49.62
"6893","MX-2012-110821","MV-18190","FUR-CH-10000302",350.48,4,49.62
"6894","ES-2011-3642330","JM-15580","TEC-PH-10004614",161.514,2,49.6
"6895","IN-2014-51635","JK-15625","OFF-AP-10001529",184.758,4,49.59
"6896","UP-2014-2690","MF-8250","TEC-HEW-10001074",321.36,1,49.58
"6897","BU-2013-5690","VT-11700","OFF-ELD-10001694",511.68,4,49.58
"6898","TZ-2014-1730","JL-5835","FUR-BUS-10000984",573.48,4,49.58
"6899","MX-2014-163664","JB-15925","OFF-AP-10001458",327.6,5,49.57
"6900","CA-2011-106229","NR-18550","FUR-TA-10002041",268.935,3,49.56
"6901","ES-2014-3327928","MV-17485","OFF-AP-10003615",352.35,5,49.55
"6902","CA-2013-114489","JE-16165","TEC-PH-10000215",384.45,11,49.54
"6903","ES-2011-3965225","EB-13705","TEC-PH-10003439",993.531,7,49.53
"6904","IZ-2014-270","SL-10155","OFF-BOS-10001375",323.46,6,49.52
"6905","PL-2012-7530","MC-7845","TEC-KON-10002052",313.44,1,49.51
"6906","MZ-2011-290","TS-11610","OFF-SME-10004553",396.84,2,49.51
"6907","IN-2011-12554","YC-21895","FUR-BO-10001874",743.25,5,49.5
"6908","UP-2013-7330","KH-6690","TEC-BRO-10001568",756.9,2,49.5
"6909","US-2011-109456","LS-17245","TEC-AC-10003610",179.97,3,49.49
"6910","RS-2014-550","VS-11820","TEC-OKI-10004735",491.64,4,49.49
"6911","MX-2013-117506","KH-16510","FUR-CH-10003706",649.32,14,49.47
"6912","MX-2012-151015","VG-21790","TEC-AC-10002629",620.32,8,49.46
"6913","MX-2013-138373","RA-19285","FUR-CH-10000777",942.36,3,49.45
"6914","US-2014-135314","AB-10060","FUR-CH-10003941",364.416,2,49.45
"6915","CA-2014-102204","CJ-12010","FUR-TA-10001889",933.262,4,49.45
"6916","MX-2012-140704","DA-13450","TEC-CO-10001978",635.6262,5,49.44
"6917","IN-2011-47589","TH-21550","OFF-ST-10001707",176.256,4,49.43
"6918","ES-2013-1521931","BO-11425","OFF-ST-10001974",637.2,5,49.42
"6919","SF-2013-1320","RD-9810","FUR-OFF-10002511",892.8,10,49.42
"6920","PU-2014-5300","NF-8475","TEC-SAM-10004230",639,1,49.42
"6921","MX-2011-104626","EB-14170","FUR-BO-10003463",650.88,8,49.41
"6922","ES-2012-5875283","AJ-10960","FUR-BO-10003126",978.48,3,49.41
"6923","CA-2013-164770","MY-18295","FUR-BO-10003893",781.864,10,49.41
"6924","ES-2013-5901531","SC-20230","TEC-CO-10002872",594.36,4,49.4
"6925","IT-2012-5447759","LD-16855","OFF-AR-10001291",414.24,8,49.4
"6926","ID-2011-35885","VM-21685","FUR-BO-10001934",873.072,3,49.38
"6927","MX-2012-151176","BF-11215","FUR-CH-10004095",618.56,2,49.37
"6928","ES-2014-5160531","PW-19030","OFF-BI-10003616",338.1,7,49.37
"6929","ID-2014-22242","GH-14410","FUR-BO-10001192",660.312,2,49.35
"6930","MX-2011-144883","VG-21805","FUR-BO-10003221",607.92,6,49.34
"6931","ES-2013-3988133","JC-15385","OFF-AR-10004825",219.84,4,49.34
"6932","MX-2012-100293","AS-10285","FUR-CH-10004783",150.24,4,49.33
"6933","IN-2014-17615","BM-11785","TEC-PH-10002806",333.96,2,49.31
"6934","ES-2013-3350486","DJ-13420","OFF-BI-10004227",244.2,5,49.29
"6935","ES-2014-5621218","MG-17650","FUR-BO-10004316",289.44,2,49.27
"6936","ID-2013-22025","TS-21655","TEC-CO-10000821",675.8775,5,49.27
"6937","IN-2011-55037","TH-21115","TEC-CO-10000679",712.35,5,49.27
"6938","ES-2014-4017894","DN-13690","OFF-AR-10002902",375.9,7,49.26
"6939","IN-2014-77941","EM-14140","TEC-AC-10000861",762.48,3,49.26
"6940","CA-2012-138009","SF-20965","OFF-AP-10000179",555.21,5,49.26
"6941","IN-2012-31958","JC-15775","OFF-ST-10000078",336,7,49.25
"6942","SA-2014-1290","MC-7575","OFF-STA-10004484",185.22,14,49.23
"6943","US-2014-122322","TZ-21445","FUR-TA-10003568",464.128,2,49.22
"6944","JO-2011-1740","SW-10245","FUR-SAU-10000637",387.09,1,49.21
"6945","MX-2013-126186","DC-13285","FUR-CH-10003941",607.36,2,49.21
"6946","MX-2013-141642","ML-17395","FUR-FU-10000065",659.34,9,49.21
"6947","IN-2011-41394","AG-10675","FUR-BO-10000071",546.975,5,49.2
"6948","IN-2013-85340","BD-11725","FUR-CH-10003312",340.86,2,49.2
"6949","MX-2013-130645","PA-19060","TEC-AC-10002219",531.58,7,49.2
"6950","MO-2011-8130","LW-7215","TEC-HP -10003618",299.58,1,49.18
"6951","ES-2013-5364560","AS-10090","FUR-BO-10003905",675.54,6,49.17
"6952","IZ-2014-4660","TB-11190","OFF-HOO-10001881",566.61,1,49.17
"6953","ZA-2014-9750","TS-11205","FUR-NOV-10002911",337.92,4,49.16
"6954","CA-2011-145317","SM-20320","TEC-MA-10003626",821.3,4,49.15
"6955","SF-2014-4410","NP-8685","OFF-FEL-10001865",545.52,4,49.15
"6956","IN-2012-13961","RH-19495","OFF-ST-10002650",743.04,4,49.14
"6957","MX-2012-137561","LS-17200","TEC-AC-10003063",517.5,3,49.13
"6958","TU-2014-980","TD-10995","FUR-HON-10001504",307.656,6,49.13
"6959","IN-2013-28731","JS-15880","FUR-BO-10004842",856.8,6,49.12
"6960","LY-2014-4680","SC-10050","OFF-ELD-10001694",255.84,2,49.12
"6961","IN-2014-13863","AS-10090","TEC-AC-10003750",500.4,5,49.11
"6962","CA-2011-146283","KT-16465","FUR-CH-10004287",966.7,5,49.11
"6963","CM-2013-5360","AJ-960","TEC-CIS-10001767",166.62,2,49.11
"6964","US-2013-167269","QJ-19255","FUR-CH-10004054",372.036,7,49.1
"6965","ID-2011-77619","MK-18160","OFF-SU-10002388",121.575,5,49.1
"6966","ID-2014-19813","TB-21400","TEC-AC-10002335",207.036,2,49.1
"6967","ID-2014-35122","DK-13090","FUR-TA-10003078",451.1295,3,49.09
"6968","CG-2014-8570","RD-9720","OFF-ELD-10000845",196.98,1,49.09
"6969","MX-2011-152681","GT-14710","OFF-AP-10001548",618.86,11,49.07
"6970","IN-2014-75029","SE-20110","FUR-CH-10002250",467.43,1,49.06
"6971","CA-2011-100895","SV-20785","OFF-ST-10001490",356.94,2,49.06
"6972","IN-2014-25091","SJ-20215","FUR-CH-10002344",267.84,2,49.05
"6973","IN-2013-62282","SM-20950","TEC-MA-10001727",855.75,7,49.05
"6974","MX-2014-144722","BS-11800","OFF-AP-10002998",827.52,4,49.04
"6975","IN-2013-37803","AB-10015","FUR-BO-10003945",448.578,3,49.04
"6976","IT-2014-5524294","NG-18355","TEC-CO-10002769",539.244,2,49.03
"6977","ES-2012-3658529","KD-16495","TEC-PH-10002565",500.67,3,49.02
"6978","ES-2012-5284545","AB-10150","TEC-MA-10001139",442.476,4,49.01
"6979","ID-2013-25329","RF-19735","TEC-PH-10001585",877.905,7,49.01
"6980","MX-2013-121580","KH-16690","FUR-BO-10000411",646.8,5,49.01
"6981","ID-2012-24335","SC-20050","OFF-SU-10003105",141.12,5,49
"6982","MX-2013-153430","SL-20155","FUR-CH-10001044",200.76,3,49
"6983","IN-2011-52209","VS-21820","TEC-PH-10002602",341.82,5,48.97
"6984","CA-2013-165330","WB-21850","OFF-BI-10004593",209.6,5,48.96
"6985","IN-2013-36389","BT-11680","TEC-CO-10004897",528.93,2,48.95
"6986","CA-2014-120138","TB-21625","TEC-AC-10002167",120,8,48.95
"6987","MX-2012-145597","TH-21115","FUR-BO-10002235",385.92,4,48.95
"6988","ES-2014-5928432","CD-12790","OFF-PA-10001223",348.624,8,48.94
"6989","ES-2013-3939561","RD-19720","FUR-BO-10000786",1037.19,7,48.94
"6990","ES-2014-4859567","RR-19525","FUR-FU-10003664",217.2,2,48.94
"6991","ID-2013-72061","BW-11110","OFF-AP-10003963",1004.1672,4,48.94
"6992","US-2013-144057","CV-12805","OFF-ST-10001490",856.656,6,48.94
"6993","ES-2012-4335676","JG-15805","TEC-CO-10000070",527.34,2,48.92
"6994","ES-2013-3050823","GM-14455","TEC-CO-10001831",360,3,48.91
"6995","ES-2014-1311038","AS-10045","TEC-AC-10004068",307.44,3,48.9
"6996","ES-2014-3277356","CK-12205","OFF-AR-10001672",390.96,8,48.89
"6997","US-2011-112949","Co-12640","OFF-AP-10001005",471.9,6,48.89
"6998","JO-2014-5980","PT-9090","OFF-HOO-10001105",1054.02,2,48.89
"6999","CA-2014-145807","SB-20170","OFF-ST-10001370",354.9,5,48.88
"7000","CA-2014-1400","JK-6120","TEC-CIS-10001661",607.68,4,48.87
"7001","BK-2011-6660","EB-3750","FUR-ADV-10004971",349.2,8,48.87
"7002","IN-2013-11973","PF-19225","FUR-BO-10004537",335.1465,3,48.86
"7003","ID-2013-45524","TH-21550","OFF-AR-10003774",319.83,7,48.86
"7004","US-2013-128909","SP-20545","FUR-FU-10004071",332.832,4,48.86
"7005","EG-2012-8940","AH-690","TEC-BRO-10000773",282.18,2,48.86
"7006","IN-2014-58306","PF-19165","FUR-FU-10001452",433.62,11,48.85
"7007","CA-2013-127138","DK-13225","FUR-CH-10003746",770.352,3,48.85
"7008","MX-2012-133032","DO-13645","TEC-CO-10004234",423.67096,2,48.84
"7009","US-2013-163881","SP-20860","TEC-AC-10000420",559.92,8,48.83
"7010","CA-2011-163419","TZ-21580","FUR-CH-10000665",603.92,5,48.78
"7011","CA-2014-132290","MD-17350","FUR-TA-10002228",933.408,4,48.78
"7012","SF-2013-6200","MG-8205","TEC-APP-10004584",261.48,4,48.78
"7013","ES-2014-1648769","CS-12250","TEC-CO-10001596",646.425,2,48.77
"7014","CA-2014-117457","KH-16510","FUR-TA-10002041",1004.024,7,48.77
"7015","ML-2012-2380","TB-11280","TEC-STA-10004536",301.77,1,48.77
"7016","TZ-2014-3770","BE-1410","OFF-TEN-10003148",735.048,4,48.76
"7017","MX-2011-155397","BW-11065","TEC-AC-10002257",309.996,3,48.76
"7018","US-2012-163230","RS-19870","FUR-CH-10001634",285.696,4,48.76
"7019","ES-2014-4089082","AS-10090","TEC-AC-10002289",454.8,8,48.75
"7020","ES-2013-4073631","BS-11665","OFF-AR-10003629",397.74,7,48.74
"7021","IN-2012-55737","MY-18295","TEC-AC-10002243",414.9,5,48.74
"7022","SF-2013-9590","SW-10245","OFF-BOS-10003699",199.44,4,48.74
"7023","ID-2012-84010","DN-13690","FUR-CH-10004199",556.704,2,48.73
"7024","CA-2014-141439","TT-21460","FUR-CH-10004287",828.6,3,48.72
"7025","IN-2013-42864","TC-21295","TEC-PH-10003348",344.8152,3,48.71
"7026","ID-2011-57718","RR-19525","TEC-AC-10000483",404.676,4,48.7
"7027","ID-2011-34037","MZ-17515","FUR-CH-10002250",682.4478,2,48.69
"7028","SF-2013-3300","HD-4785","FUR-HON-10003412",532.8,1,48.69
"7029","IN-2013-27247","LB-16795","TEC-PH-10001354",655.35,5,48.66
"7030","ES-2014-1436831","AP-10915","FUR-BO-10003697",717.336,4,48.65
"7031","ES-2013-3467296","NZ-18565","OFF-PA-10003510",112.05,5,48.65
"7032","CA-2013-153157","TB-21625","TEC-PH-10003171",224.75,5,48.65
"7033","CA-2013-163328","TP-21565","OFF-LA-10003930",629.184,8,48.65
"7034","US-2012-147242","EH-13765","FUR-BO-10004695",361.96,2,48.64
"7035","SA-2013-7790","RF-9345","OFF-SME-10002740",396.9,2,48.64
"7036","IN-2014-28675","AF-10870","FUR-BO-10003408",567.6,4,48.63
"7037","IN-2012-70157","ML-18040","OFF-SU-10000618",312.06,7,48.63
"7038","IN-2014-64529","MC-17275","TEC-CO-10001775",533.88,3,48.62
"7039","ES-2012-5202527","VW-21775","FUR-BO-10000034",791.1,2,48.61
"7040","ID-2013-34051","DC-12850","TEC-MA-10004482",430.575,5,48.61
"7041","CA-2012-119291","JO-15550","OFF-AR-10003373",198.272,8,48.61
"7042","ES-2012-5522696","PO-18850","TEC-AC-10004883",169.92,2,48.6
"7043","CG-2011-2090","RB-9705","FUR-IKE-10000521",414.27,1,48.6
"7044","CA-2014-121643","AB-10105","TEC-PH-10002200",344.704,2,48.59
"7045","MX-2013-150861","CC-12475","FUR-BO-10000502",1461.7,5,48.59
"7046","ES-2011-3972371","SC-20695","FUR-BO-10004947",541.188,4,48.57
"7047","ES-2011-2075610","JL-15130","OFF-ST-10000872",865.242,7,48.56
"7048","ID-2013-80965","DM-13525","FUR-BO-10003713",359.568,4,48.55
"7049","ES-2014-5561807","VD-21670","TEC-PH-10004810",249.06,2,48.54
"7050","IN-2012-78053","JS-15685","TEC-AC-10004848",440.88,4,48.54
"7051","ES-2013-4513317","HG-15025","OFF-AR-10001002",349.44,7,48.53
"7052","PL-2012-4980","AB-165","TEC-PAN-10002613",533.22,2,48.53
"7053","IN-2011-56710","TS-21340","TEC-PH-10000822",249.18,2,48.52
"7054","MO-2011-720","BW-1200","TEC-PAN-10000577",310.5,1,48.52
"7055","IN-2014-66076","TT-21460","TEC-CO-10001410",422.82,3,48.5
"7056","IN-2013-35787","KE-16420","TEC-CO-10001419",530.22,2,48.5
"7057","CA-2014-135419","BG-11740","FUR-TA-10001086",486.368,4,48.5
"7058","CA-2013-144911","RW-19630","OFF-BI-10000977",152,5,48.49
"7059","CA-2012-113152","JK-15625","TEC-AC-10002049",843.9,2,48.46
"7060","MX-2012-150560","ON-18715","FUR-BO-10001781",728.64,3,48.42
"7061","IN-2013-29340","AH-10690","OFF-PA-10004268",208.11,7,48.4
"7062","ID-2014-56339","AP-10720","TEC-AC-10002244",407.2626,3,48.4
"7063","CA-2012-135622","TT-21460","OFF-PA-10000100",360.712,11,48.4
"7064","CA-2013-108875","CL-12700","OFF-ST-10001370",511.056,9,48.4
"7065","IN-2013-62191","JM-15865","OFF-ST-10003295",561.4125,5,48.37
"7066","GH-2014-6340","EG-3900","FUR-OFF-10002542",469.92,1,48.37
"7067","US-2012-131030","RB-19435","OFF-AP-10002625",444.624,4,48.35
"7068","MX-2012-101763","HE-14800","OFF-EN-10003332",241.28,8,48.35
"7069","EZ-2014-8670","JC-6105","FUR-ADV-10000847",158.58,6,48.35
"7070","ES-2013-5212920","GK-14620","OFF-ST-10003153",363.447,3,48.31
"7071","BO-2012-5950","AM-705","FUR-SAF-10000085",391.14,1,48.29
"7072","IR-2014-5210","JO-5280","TEC-EPS-10003473",647.76,8,48.28
"7073","ES-2014-3240549","JR-15670","OFF-ST-10000695",758.484,4,48.27
"7074","ES-2014-2036598","TZ-21445","TEC-MA-10003780",841.8,5,48.25
"7075","TZ-2011-4790","TR-11325","TEC-EPS-10001644",145.962,2,48.25
"7076","MX-2011-155271","CL-12565","TEC-PH-10002183",333.78,3,48.24
"7077","IN-2014-17552","KW-16435","FUR-BO-10003945",498.42,3,48.24
"7078","MX-2014-148208","SK-19990","OFF-AR-10002975",274.14,9,48.23
"7079","ES-2013-1526338","ND-18460","OFF-AR-10000953",182.28,7,48.23
"7080","MX-2011-133816","MH-17620","TEC-AC-10001990",517.08,3,48.23
"7081","IN-2014-71095","NP-18700","TEC-AC-10002649",226.257,5,48.22
"7082","ES-2013-4380115","KC-16540","TEC-AC-10004269",690.12,6,48.21
"7083","ES-2011-3525697","JL-15130","TEC-CO-10003965",441.9,3,48.2
"7084","MX-2013-100601","KD-16270","FUR-BO-10003688",168.04,2,48.19
"7085","CA-2013-119865","AS-10090","FUR-BO-10003272",353.568,2,48.18
"7086","ID-2013-29144","OT-18730","OFF-ST-10004830",356.238,2,48.17
"7087","US-2013-161312","MA-17995","TEC-CO-10000534",384.38064,3,48.17
"7088","MX-2013-167759","JE-15610","FUR-CH-10002132",273.472,4,48.17
"7089","ES-2011-5504927","TW-21025","OFF-BI-10003951",152.25,5,48.16
"7090","CA-2012-121188","CB-12025","OFF-ST-10000736",728.82,9,48.16
"7091","IT-2011-1097469","AF-10885","TEC-MA-10004534",682.992,3,48.15
"7092","CA-2014-159100","VP-21760","FUR-TA-10001950",1875.258,7,48.15
"7093","MX-2013-118941","EA-14035","OFF-ST-10003929",408.3,3,48.14
"7094","ID-2014-82309","FW-14395","FUR-BO-10001233",695.808,8,48.13
"7095","SF-2014-8060","JF-5355","OFF-ELD-10001477",197.94,1,48.13
"7096","CA-2013-126004","BM-11140","OFF-ST-10001418",182.94,3,48.1
"7097","ES-2014-2938679","CH-12070","OFF-ST-10000710",572.481,13,48.09
"7098","ES-2014-5779828","AF-10885","TEC-CO-10003124",735.75,5,48.09
"7099","IZ-2011-770","BD-1620","TEC-HP -10004801",489.96,4,48.09
"7100","MX-2013-108952","BF-11080","FUR-CH-10002033",1015.68,4,48.08
"7101","ES-2014-2546078","JH-15430","TEC-AC-10004508",221.4,4,48.08
"7102","ID-2013-23845","PH-18790","TEC-CO-10000452",656.991,3,48.08
"7103","CA-2012-126725","BS-11665","TEC-PH-10003174",415.968,4,48.08
"7104","MX-2014-166681","TH-21115","TEC-CO-10003420",471.21568,2,48.07
"7105","IN-2013-45377","HD-14785","TEC-PH-10000720",976.7772,7,48.07
"7106","CA-2013-158778","DB-13210","FUR-CH-10000309",887.271,3,48.06
"7107","CA-2014-121300","MG-17680","FUR-TA-10004442",344.22,2,48.05
"7108","MX-2013-133074","HA-14920","TEC-AC-10001405",329.76,2,48.05
"7109","IT-2013-2720003","MR-17545","FUR-BO-10002632",401.355,3,48.04
"7110","ID-2011-16551","FC-14245","TEC-CO-10000427",602.76,4,48.04
"7111","CA-2012-136469","TS-21370","TEC-PH-10001817",716,2,48.03
"7112","CA-2013-140081","CG-12040","OFF-AP-10001058",447.696,2,48.02
"7113","US-2011-112137","TH-21235","TEC-PH-10002867",785.088,3,48.01
"7114","ES-2014-2888354","AC-10615","OFF-ST-10002354",709.128,6,48.01
"7115","IN-2014-15382","NP-18685","TEC-PH-10002042",304.3776,2,48.01
"7116","TU-2014-1990","KF-6285","OFF-SME-10004702",205.44,4,48.01
"7117","MX-2011-153969","KH-16690","OFF-ST-10004597",682.08,8,48
"7118","ES-2014-5281275","SS-20515","TEC-CO-10002284",530.22,2,48
"7119","IN-2013-29683","AS-10225","FUR-CH-10001147",830.7,5,48
"7120","MX-2013-116197","AB-10015","OFF-SU-10003749",247.6,10,48
"7121","IV-2011-6020","BE-1335","FUR-LES-10002852",425.91,1,47.99
"7122","MG-2013-6890","TC-11535","OFF-ELD-10001318",396.78,2,47.98
"7123","IR-2013-3940","JS-5940","TEC-CIS-10001938",364.32,2,47.97
"7124","AO-2011-8260","RO-9780","OFF-BIC-10003680",227.16,12,47.97
"7125","MX-2014-125332","DK-13375","OFF-AP-10003497",204.3,5,47.97
"7126","ES-2011-5504927","TW-21025","OFF-ST-10003995",230.256,2,47.96
"7127","ES-2014-2710870","JR-15670","TEC-MA-10001881",206.784,2,47.95
"7128","IR-2013-9510","HA-4905","FUR-SAU-10002642",166.68,1,47.94
"7129","ID-2014-79481","ES-14020","TEC-CO-10001954",568.215,3,47.93
"7130","ID-2011-49311","HM-14860","OFF-ST-10001567",513.72,8,47.93
"7131","IN-2014-70507","SV-20365","TEC-MA-10002874",526.635,5,47.92
"7132","CA-2013-105494","PC-18745","OFF-ST-10002205",155.82,7,47.91
"7133","MX-2014-120264","JC-16105","TEC-CO-10001234",634.78788,3,47.9
"7134","ID-2014-35374","LT-17110","TEC-MA-10002134",1128.384,4,47.89
"7135","CA-2011-104269","DB-13060","FUR-CH-10004063",457.568,2,47.89
"7136","IN-2013-56416","KN-16450","TEC-CO-10004689",891.54,6,47.88
"7137","MX-2014-156615","GT-14755","OFF-BI-10000419",207.9,11,47.87
"7138","IN-2011-37481","RH-19495","OFF-ST-10004365",236.1765,5,47.87
"7139","IN-2014-81546","PF-19225","FUR-CH-10003894",803.04,8,47.86
"7140","TZ-2013-6960","JJ-5760","OFF-TEN-10002835",368.334,2,47.85
"7141","US-2013-108504","PP-18955","OFF-ST-10004804",154.44,3,47.84
"7142","US-2014-139941","RA-19915","FUR-BO-10004162",183.136,2,47.84
